sex,afqt,arith,word,parag,math
female,197,39,59,53,46
male,197,47,56,59,38
male,197,43,57,50,46
male,197,45,55,47,48
male,195,46,52,50,49
male,197,53,48,53,46
female,197,49,48,47,54
female,195,42,52,56,49
female,195,46,51,53,49
female,197,45,55,41,52
female,195,50,50,62,41
male,199,47,55,53,44
female,196,43,54,53,49
female,198,50,54,44,48
male,198,46,48,53,54
female,200,38,54,56,54
male,200,46,54,56,46
male,200,50,47,53,52
male,198,50,48,56,48
female,198,49,48,56,49
male,198,55,48,56,43
female,198,46,54,59,44
female,198,53,50,59,41
female,198,45,50,50,55
male,200,55,50,41,51
female,200,46,55,53,46
male,198,47,54,44,51
male,200,46,57,47,46
male,198,46,51,35,62
female,200,53,54,38,49
male,198,47,56,53,43
female,200,51,55,53,41
male,200,51,46,56,51
male,200,51,46,56,51
male,198,54,51,50,44
female,198,39,54,59,51
male,196,46,52,56,46
female,196,49,54,53,43
male,196,50,51,53,46
male,200,53,42,53,57
female,196,43,52,56,49
female,198,50,50,53,48
male,200,57,42,50,55
male,198,46,57,50,44
male,198,50,46,47,58
female,196,47,54,47,49
female,198,42,51,47,58
female,200,51,56,56,37
female,200,47,46,56,55
male,198,43,57,41,51
female,198,51,48,53,49
male,198,51,51,47,49
male,200,55,44,53,51
female,198,46,56,53,44
female,198,39,55,56,51
male,198,50,51,50,48
female,198,53,44,56,51
male,198,54,50,59,40
male,198,50,50,59,44
female,200,45,55,59,43
female,200,35,55,53,57
female,200,54,50,47,48
female,198,42,56,59,44
male,198,50,54,59,40
male,198,51,48,53,49
male,198,43,48,56,55
male,196,45,52,50,51
male,198,53,54,50,41
female,198,40,54,50,54
male,200,47,48,50,55
female,196,40,55,50,52
male,196,40,56,47,52
female,198,45,51,56,49
female,198,51,44,50,57
male,200,45,55,59,43
male,198,46,47,56,54
female,196,45,48,59,51
female,198,50,54,59,40
female,198,43,60,50,43
female,198,47,57,50,43
male,198,55,50,44,49
male,200,36,59,56,48
male,200,40,60,59,40
female,198,46,55,56,44
female,198,42,54,59,48
male,196,50,51,53,46
female,200,53,47,53,49
female,198,51,54,50,43
male,196,50,54,47,46
male,196,46,52,56,46
male,198,45,60,50,41
male,196,49,51,59,43
male,198,42,61,53,40
male,200,51,54,56,41
male,200,46,55,53,46
female,196,47,50,56,49
female,198,47,56,53,43
female,200,45,56,56,43
female,198,42,55,56,48
male,196,45,54,47,51
female,198,47,57,50,43
female,200,51,54,56,41
female,198,42,51,56,52
female,198,45,51,56,49
male,198,43,57,56,43
male,200,47,57,53,41
male,200,49,57,47,43
female,200,47,50,47,55
female,200,49,44,53,57
male,198,43,52,44,57
female,198,35,60,62,43
female,198,46,55,56,44
female,198,45,51,47,55
male,198,46,56,53,44
male,198,54,48,56,44
female,201,46,54,38,57
female,199,47,55,62,40
male,199,49,59,38,46
female,199,47,52,53,48
male,199,47,43,53,62
female,197,46,51,53,51
female,199,43,55,62,44
female,197,49,51,53,48
male,197,50,54,53,43
female,199,46,56,59,41
male,199,57,48,53,44
male,201,49,48,50,54
female,199,53,48,56,46
male,201,59,47,53,44
female,199,50,51,50,49
male,201,55,44,53,52
female,201,45,56,50,48
female,197,46,50,56,51
female,201,47,56,50,46
male,201,45,57,59,40
female,201,51,44,59,52
male,201,54,50,47,49
male,197,49,48,59,48
female,199,51,52,53,44
female,201,50,52,59,43
female,199,50,47,56,51
female,197,45,54,53,48
male,199,46,54,50,49
female,199,53,46,59,48
female,199,45,54,59,46
male,199,57,48,41,52
male,201,57,50,47,46
female,199,43,50,50,58
male,199,46,54,50,49
female,199,50,52,47,49
female,201,47,57,47,46
female,201,45,55,53,48
female,199,53,52,47,46
male,199,47,51,56,48
male,197,49,55,50,44
female,197,45,54,53,48
male,199,57,52,44,44
male,201,45,55,53,48
male,197,49,52,50,48
female,199,51,47,50,54
male,199,51,51,50,48
female,201,45,51,62,48
female,197,47,51,59,46
female,199,53,46,62,46
female,197,51,54,47,46
female,201,54,44,47,57
male,197,42,51,53,55
female,197,54,52,50,43
male,201,59,52,41,44
male,199,47,55,56,44
female,199,51,52,53,44
male,201,45,51,62,48
female,201,47,56,50,46
male,197,50,51,59,43
female,197,49,48,59,48
female,201,49,44,53,58
male,201,50,44,44,63
male,201,47,55,53,46
male,199,46,52,53,49
female,199,53,44,56,52
female,201,54,46,56,49
male,201,50,46,50,57
female,199,40,55,56,51
male,201,43,56,56,46
male,201,57,43,50,54
male,201,49,54,56,44
female,199,49,52,53,46
male,197,49,48,59,48
female,201,47,55,53,46
female,199,50,48,53,51
female,201,42,57,59,43
male,201,47,61,50,38
male,201,53,44,47,58
male,197,54,54,47,43
male,199,57,47,44,52
female,197,45,55,50,48
male,201,46,56,56,43
female,201,38,59,62,43
female,201,45,56,50,48
male,199,50,52,44,51
male,201,49,59,50,40
male,199,47,48,62,48
male,199,53,50,44,52
male,197,45,50,56,52
male,199,61,47,50,44
female,199,39,59,59,44
female,199,49,54,50,46
female,198,50,54,53,44
male,202,53,55,53,41
male,198,46,52,56,48
male,200,43,59,47,49
male,200,46,52,47,54
male,198,45,54,53,49
male,200,53,51,56,43
male,202,51,54,56,43
male,200,40,59,59,44
female,198,43,51,53,55
female,198,45,55,50,49
male,202,43,59,56,43
male,200,46,55,56,46
female,200,46,47,50,60
female,202,46,57,47,48
female,198,46,54,53,48
female,198,45,50,62,49
female,200,40,50,53,60
male,202,50,52,59,44
male,202,46,57,53,44
female,202,50,46,50,58
female,200,42,55,47,54
male,202,57,48,38,55
female,200,45,48,56,55
female,202,46,52,59,48
male,200,51,48,53,51
female,198,50,55,50,44
female,202,46,55,53,48
male,198,55,52,50,43
male,198,49,50,56,49
female,202,46,57,53,44
female,200,51,50,50,51
female,198,39,52,56,55
male,200,45,51,56,51
female,202,50,55,59,40
female,202,49,48,50,55
female,200,45,59,53,43
male,202,47,56,56,43
female,200,46,55,56,46
male,200,53,50,50,49
female,200,51,50,53,49
female,202,42,56,56,48
male,200,46,56,53,46
male,202,53,44,53,55
female,202,46,56,50,48
male,198,47,52,50,51
female,202,45,55,53,49
male,202,57,43,47,57
female,200,39,57,56,49
male,200,53,51,47,49
female,202,47,59,50,43
female,200,47,48,53,55
male,202,51,46,50,57
female,200,42,54,50,54
female,198,47,52,50,51
female,202,47,50,47,57
male,200,55,46,47,55
female,202,40,55,53,54
female,198,49,50,56,49
female,198,47,54,47,51
female,200,47,54,50,49
female,202,42,60,53,44
female,200,49,54,59,43
female,198,51,52,56,43
female,200,53,52,44,49
male,200,46,50,53,54
male,202,47,48,50,57
female,200,53,43,53,57
female,200,47,55,47,49
male,200,53,46,47,57
female,202,46,54,56,48
male,200,54,48,47,52
female,202,49,47,53,55
female,200,46,55,56,46
male,200,53,48,53,49
male,200,45,50,59,51
male,200,51,47,56,51
female,202,51,55,53,43
male,202,45,57,59,41
male,202,49,57,53,41
female,200,51,56,53,41
male,202,47,56,56,43
male,200,57,51,50,43
male,202,54,44,53,54
female,200,46,52,62,46
male,200,45,54,41,57
male,202,53,48,50,51
male,198,46,55,44,52
male,200,53,48,53,49
female,200,47,55,47,49
male,200,43,57,62,41
male,200,58,48,53,44
male,199,47,52,56,48
female,203,50,47,53,55
male,201,47,54,59,46
male,199,43,52,56,52
male,201,53,51,50,48
female,203,47,57,53,44
female,199,46,54,53,49
female,203,43,56,50,52
male,203,47,54,56,48
female,201,43,56,59,46
male,199,50,55,44,49
female,203,49,55,53,46
female,203,47,56,50,48
female,201,53,51,50,48
female,199,47,50,56,52
female,199,51,52,56,44
female,199,42,48,59,57
female,203,43,55,59,48
female,199,49,55,50,46
female,201,45,57,56,44
male,201,58,50,53,43
female,201,43,48,62,54
male,203,49,55,53,46
female,201,46,51,56,51
male,199,51,54,53,44
female,201,49,55,47,48
male,205,59,44,41,58
male,199,51,52,56,44
female,201,51,52,53,46
female,203,51,55,53,44
female,203,46,52,59,49
male,203,47,56,56,44
male,203,46,60,53,41
male,203,47,57,47,48
female,203,42,56,56,49
female,201,43,57,56,46
female,203,51,48,50,54
female,203,40,55,53,55
female,201,45,54,59,48
female,203,55,43,50,58
female,199,47,55,50,48
female,201,46,52,53,51
female,203,53,47,53,52
male,199,51,50,56,48
male,203,51,52,59,44
male,201,53,48,47,54
female,203,54,52,41,51
female,201,47,50,53,54
female,199,51,51,53,48
male,199,47,51,59,48
male,201,50,55,56,43
male,203,49,54,56,46
male,203,55,43,56,54
female,199,51,51,59,44
female,201,46,57,56,43
male,201,49,55,47,48
male,199,47,52,50,52
female,199,55,51,53,44
female,203,38,54,56,57
male,203,47,44,53,62
female,201,49,56,59,40
male,201,54,55,47,43
male,201,51,55,47,46
female,203,39,60,53,48
female,201,45,57,56,44
female,199,46,52,56,49
male,201,49,50,50,54
male,203,43,57,47,52
male,203,45,48,50,60
male,203,50,46,56,55
female,203,46,59,56,41
male,201,58,43,59,49
male,203,51,54,56,44
male,203,50,56,56,41
female,203,47,54,56,48
female,201,53,44,56,54
male,201,53,51,50,48
male,199,58,51,53,41
female,201,45,54,50,52
female,203,58,42,53,55
male,201,53,52,53,44
male,203,51,52,59,44
male,199,55,55,50,40
male,201,53,50,44,54
female,201,42,60,56,43
male,199,51,54,47,48
female,199,49,51,59,46
female,199,49,54,53,46
male,203,43,56,56,48
female,201,49,56,59,40
female,201,46,54,50,51
male,201,57,51,50,44
male,199,47,55,50,48
male,201,58,51,50,43
male,199,43,56,47,52
female,199,55,51,59,40
male,201,49,55,47,48
female,199,49,56,47,46
male,203,57,55,53,38
female,203,47,59,50,44
female,199,51,52,56,44
female,201,47,55,56,46
male,203,43,59,50,48
male,199,50,54,47,49
male,203,43,52,59,52
male,203,43,56,56,48
female,201,47,56,53,46
female,199,42,47,62,57
male,203,47,54,56,48
female,201,59,48,47,48
female,203,50,48,50,55
female,201,53,56,44,44
female,202,50,44,50,62
female,204,43,57,53,49
female,202,43,60,56,43
male,204,53,47,47,57
female,202,51,55,56,43
female,204,47,54,56,49
female,202,46,57,56,44
female,200,47,54,53,49
female,200,45,56,47,51
male,204,42,59,56,46
female,200,45,56,47,51
female,204,45,57,59,43
female,204,47,51,62,49
female,202,51,59,47,43
female,202,54,50,59,44
female,202,42,56,59,48
female,204,51,56,56,41
female,202,45,52,62,49
female,202,51,55,56,43
male,202,50,48,53,54
female,204,47,55,53,49
female,202,53,50,50,51
male,204,53,56,50,43
male,202,50,51,50,52
female,202,53,46,53,55
female,204,50,52,59,46
female,202,50,51,50,52
male,200,54,54,47,46
female,202,53,51,50,49
male,202,53,51,50,49
male,202,53,50,50,51
male,202,46,57,56,44
male,202,49,52,53,49
female,204,47,55,53,49
male,204,46,57,53,46
male,204,53,50,41,57
male,202,47,48,62,51
male,200,50,51,59,46
female,202,50,51,56,48
female,204,46,56,56,46
female,200,45,52,56,51
male,204,43,57,53,49
female,202,49,57,56,41
male,200,45,57,44,51
male,202,47,59,53,43
male,200,54,51,53,46
female,202,51,54,59,43
male,202,45,55,56,49
female,204,39,59,56,49
male,202,50,51,56,48
female,202,40,56,53,54
male,204,58,42,44,62
female,200,46,54,47,54
female,202,50,51,50,52
female,202,43,55,56,51
male,202,57,52,53,41
male,202,46,60,50,44
male,202,50,48,53,54
female,202,38,59,59,48
male,204,55,52,59,41
female,202,46,52,53,52
female,200,51,51,53,49
female,202,50,54,59,44
male,202,49,59,53,41
female,202,53,56,53,41
male,202,54,52,53,44
female,202,39,54,59,55
male,202,53,54,44,49
male,204,45,54,56,51
female,204,46,56,56,46
female,202,46,52,53,52
female,202,42,54,59,52
male,202,59,50,53,43
male,202,54,47,50,54
male,202,47,50,53,55
male,200,50,54,53,46
female,202,49,52,53,49
male,204,43,55,59,49
female,202,40,57,50,54
female,204,46,54,62,46
female,204,49,46,56,57
male,202,42,59,59,44
male,204,51,48,50,55
female,204,46,55,59,46
male,204,46,57,53,46
female,202,46,57,50,48
female,202,50,47,56,54
male,204,58,44,53,52
female,202,54,50,53,48
male,200,49,52,50,51
female,202,58,48,53,46
male,202,51,55,56,43
female,204,49,57,53,43
male,203,54,52,47,49
female,201,49,51,59,48
male,203,45,60,50,46
female,203,51,48,53,54
female,205,50,48,50,57
male,203,61,48,41,52
male,203,40,50,50,65
female,203,55,48,41,58
male,203,53,50,50,52
female,201,49,54,53,48
female,203,46,60,56,41
female,205,39,56,56,54
female,203,53,47,56,52
male,203,50,56,44,49
female,201,53,50,56,48
female,203,51,46,59,54
male,203,55,51,50,48
male,203,49,57,50,46
male,203,50,55,38,55
male,203,49,56,53,46
female,203,47,47,50,62
female,201,46,56,47,51
female,203,53,54,50,46
female,203,58,47,50,51
female,203,55,47,44,58
female,203,43,55,62,48
female,203,45,51,56,54
male,205,50,54,62,43
female,203,49,50,53,54
female,203,47,56,53,48
male,203,51,51,56,48
male,205,50,54,38,57
male,201,45,54,53,52
male,203,54,54,44,49
male,203,57,56,53,38
male,201,46,51,59,51
male,203,46,54,59,49
male,203,50,59,53,41
male,203,47,51,47,58
male,203,40,57,56,51
female,203,50,55,47,49
female,203,47,55,62,44
male,203,53,54,41,52
female,205,46,55,53,51
female,201,50,48,59,51
female,201,49,54,53,48
female,203,46,52,47,57
female,203,42,51,56,57
female,201,53,54,53,44
male,203,51,54,59,44
female,205,50,60,47,43
male,201,45,55,50,52
female,203,46,47,50,63
female,205,45,56,56,48
male,205,51,54,56,46
female,203,51,55,56,44
male,201,49,51,53,52
female,205,45,57,53,48
female,203,53,52,53,46
female,205,49,56,62,40
male,203,50,55,62,41
male,205,47,47,53,60
female,201,51,54,53,46
male,205,45,57,53,48
male,203,47,59,53,44
female,203,59,48,56,44
female,203,51,54,59,44
male,203,50,55,47,49
female,203,50,48,53,55
male,203,59,52,44,46
male,205,55,42,44,66
female,205,53,47,47,58
female,203,38,60,56,49
female,203,53,54,50,46
male,203,54,48,53,51
male,205,51,54,56,46
male,203,42,59,53,49
female,203,42,57,56,49
female,203,57,51,47,48
male,205,61,47,53,46
female,203,51,50,59,48
female,203,51,48,56,52
male,203,43,55,41,60
female,201,46,55,50,51
male,203,51,54,50,48
female,203,49,56,53,46
male,203,50,57,56,41
male,205,49,61,50,40
male,201,43,57,44,54
male,205,47,56,56,46
male,203,55,52,53,44
male,203,46,50,53,57
male,205,43,60,53,46
female,205,46,60,53,43
male,203,55,55,41,48
female,201,50,52,50,51
male,203,51,50,59,48
male,203,51,51,50,52
male,205,54,51,62,43
female,201,46,55,50,51
female,203,51,56,53,44
female,205,49,47,53,58
female,203,45,54,50,54
male,203,57,47,50,52
male,203,55,52,47,48
female,205,45,56,62,44
female,205,53,51,44,54
male,205,43,59,56,46
female,201,49,52,56,48
female,205,45,54,56,52
female,205,53,54,56,44
female,205,49,56,56,44
male,203,47,61,47,44
male,204,47,56,53,49
female,206,42,59,56,48
female,202,51,51,53,51
male,206,61,54,32,51
male,204,39,60,56,49
female,202,55,55,50,43
female,206,50,54,56,48
male,206,49,52,59,49
female,206,58,41,53,60
female,206,51,56,56,43
female,204,49,51,50,55
male,206,51,47,53,57
female,204,59,41,59,55
female,204,51,47,56,55
male,204,54,54,50,46
male,206,54,54,56,44
male,206,64,48,35,54
female,206,43,54,56,55
male,204,58,48,47,52
male,206,54,52,41,54
male,206,43,56,56,51
female,206,47,52,59,51
female,204,49,59,53,43
female,206,50,56,56,44
female,204,49,54,50,51
male,204,55,48,53,51
female,206,50,55,53,48
male,204,47,57,50,49
female,204,47,51,50,57
female,202,46,54,53,52
male,204,61,50,44,49
male,202,55,52,56,43
female,206,47,57,59,43
female,206,47,56,62,43
male,202,51,47,62,51
female,204,50,54,59,46
male,204,53,47,50,57
female,204,50,57,62,38
female,204,49,57,56,43
male,206,47,56,50,51
female,206,55,44,53,57
female,202,51,51,53,51
male,204,57,51,47,49
female,202,55,55,50,43
male,204,45,54,59,51
female,202,53,51,53,49
female,204,40,59,59,48
female,204,55,48,56,49
female,204,50,43,59,60
female,202,54,52,56,44
female,206,50,47,53,58
female,204,42,55,56,54
female,204,45,60,56,43
female,206,47,55,53,51
male,208,58,44,41,62
female,204,49,56,59,43
female,204,45,52,53,55
male,206,50,56,50,48
female,202,46,55,50,52
female,204,47,55,56,49
female,206,46,54,56,52
male,206,50,51,44,58
female,202,46,55,50,52
female,206,57,51,44,51
male,204,53,56,53,43
female,204,46,48,56,58
female,202,54,54,47,48
male,204,51,59,53,41
female,204,46,50,50,60
female,206,49,52,59,49
male,202,54,55,44,48
male,204,46,55,62,46
female,206,47,60,53,43
female,204,51,43,53,63
male,206,49,60,53,41
female,204,50,48,47,60
male,206,49,55,53,49
female,204,47,51,50,57
male,204,50,55,56,46
female,206,46,51,62,52
male,206,50,59,44,48
male,204,53,55,56,43
male,204,53,47,59,51
female,204,45,59,59,43
female,204,46,52,53,54
male,204,51,52,53,49
male,204,49,59,53,43
male,206,50,57,47,48
female,206,46,59,50,48
female,206,46,57,47,52
male,206,39,57,59,51
female,206,49,55,53,49
female,204,47,55,56,49
male,204,46,59,53,46
male,204,46,57,41,54
male,204,43,59,53,49
female,202,51,48,59,51
male,204,47,57,50,49
male,206,51,48,50,57
male,204,58,47,56,48
female,202,49,51,59,49
female,204,42,60,56,46
female,202,51,50,56,51
male,202,47,52,50,55
male,206,55,55,53,43
female,206,54,61,44,40
male,206,55,51,62,43
female,204,49,52,53,51
male,204,45,54,53,55
male,205,47,48,53,60
female,206,42,59,59,48
female,207,49,59,50,46
male,205,47,60,50,46
male,205,57,48,41,58
female,206,57,48,53,51
female,205,53,46,53,58
female,208,62,35,53,66
male,207,46,56,56,49
female,205,43,54,50,58
female,204,46,52,50,58
male,207,43,59,56,48
male,207,61,48,44,52
male,207,45,60,53,46
female,207,50,57,59,41
male,204,47,52,50,57
female,205,47,50,53,58
male,203,47,55,50,52
female,207,51,46,56,58
male,208,51,54,56,49
male,205,40,56,53,57
male,205,53,51,56,48
female,203,47,57,44,52
female,208,47,57,53,49
female,206,53,48,62,49
male,206,50,48,53,58
male,205,58,48,53,49
male,207,55,50,47,54
male,208,57,52,59,43
male,206,50,59,38,52
female,205,43,55,56,54
male,204,57,54,53,43
male,204,53,54,47,51
female,208,49,59,56,43
female,208,42,61,56,46
female,206,51,56,59,43
male,205,50,56,59,43
female,208,49,52,59,51
male,206,58,56,44,44
female,207,53,54,56,46
male,207,58,48,50,51
male,207,53,52,59,46
female,208,55,55,59,41
female,205,58,43,53,57
male,207,40,61,62,43
male,207,47,55,59,48
male,207,46,56,56,49
female,207,53,46,50,60
female,207,51,57,53,44
female,207,51,56,50,48
female,207,49,59,50,46
female,205,51,50,44,60
female,208,43,60,53,49
female,205,47,57,56,46
female,206,50,54,50,52
female,208,40,60,53,52
female,205,50,51,56,51
female,207,47,55,59,48
male,204,45,54,53,55
female,207,46,57,53,49
female,205,45,56,53,52
female,206,55,46,53,57
female,204,49,50,62,51
